t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,mu_0,nu_0,tau_0,mu_1,nu_1,tau_1,mu_2,nu_2,tau_2,mu_3,nu_3,tau_3,mu_4,nu_4,tau_4
1.15784,-4.20959805168101,2.3482377896841737,1.7582655854399332,0.9876822259527585,0.12275791210768486,0.08633899210073645,0.0442702153505258,1.7362787722919615,-3.9736627553618233,1.154332349265512,-0.35364091789612384,0.11642087938658995,0.049335052564912135,2.1622519071408304,-2.6471551634306727,1.4463806695983064,-0.6820403697864689,0.3712052069446155,-0.0751699430677041,2.9364615789469415,2.939999006989528,2.939999501287648,2.9390178513093637,0.9952247889259024,0.0003485627086476386,0.023128340456009266,0.9989194376608748,5.037395098725363e-05,0.0228556234826621,0.9991552800711927,4.315203961399572e-05,0.01999922728108048,0.9993961461386116,3.476536416206504e-05,0.019998091980240003,0.999725831067211,1.814460909340691e-05,0.019998239805959824
1.21047,-4.1152383321593105,2.135387177474232,1.8210105719652259,0.988487327637794,0.11305411561185401,0.08902781798485113,0.04675014038365928,1.8500766077548763,-4.112980716760328,1.2304543722879517,-0.3895362349605712,0.1359571549349455,0.04537890999672888,2.226684715363542,-2.4023009485079374,1.4869739906999773,-0.922035709333473,0.3479957134324124,-0.07066923741962093,2.9357387832204203,2.939998890035101,2.939999482773065,2.9381421300306516,0.9948436615520122,0.00038112737389018925,0.02370059354247133,0.9988689192223912,5.051843848357261e-05,0.02287117180207692,0.9991114368230728,4.3843248119882516e-05,0.01999916115420795,0.9993603764097165,3.576972889495794e-05,0.01999797312723465,0.9997071106722529,1.8720394958027292e-05,0.01999818013481239
1.2631,-4.014802108526222,1.9155370089339687,1.887818292742833,0.9892584448759153,0.1022064450490707,0.0921575383763481,0.04927999496402592,1.967265497740313,-4.239412168696101,1.3087127939697547,-0.43806234220790247,0.15427193075186055,0.0416596364811829,2.298544810396281,-2.1256161578392363,1.5263023445148376,-1.1548402412685264,0.40157279420114006,-0.08123557311066573,2.934783454412565,2.9399987429617545,2.9399994632481024,2.937546184184675,0.9944235835069359,0.0004200780450761791,0.024424704149521234,0.9988182627547664,5.065646762478442e-05,0.02288605136041156,0.9990668670787795,4.456974429330087e-05,0.019999089782272925,0.999323537407654,3.6839002062634945e-05,0.019997842002783456,0.9996878034488071,1.930722344571619e-05,0.019998114824480724
1.31573,-3.9081004760003344,1.689407758595999,1.95879955792486,0.9899823897757394,0.08988522834721518,0.0957263526725054,0.05188388000599306,2.0882363352610387,-4.351281889790235,1.38904103994986,-0.49884079236341855,0.1754064315979305,0.037384263962350374,2.378117843383452,-1.8093080620183104,1.5632206103906625,-1.3615663696815963,0.49358151076217166,-0.09927584892049553,2.933787567968732,2.93999855314087,2.9399994427168306,2.9371638364079895,0.9939564801977903,0.0004671033091457194,0.025339483462918914,0.9987674755278962,5.078722687016988e-05,0.022900168308895248,0.9990215347816436,4.5332297135778214e-05,0.019999013011510587,0.9992855585254582,3.797888219577687e-05,0.0199976981799069,0.9996678982162569,1.9905232550318527e-05,0.01999804363076448
1.36836,-3.7949239355556155,1.4578189137212254,2.034060429410986,0.9906144935890265,0.07577718286447693,0.0998105228328852,0.054576195371079946,2.213395046953712,-4.446504532657754,1.4713122689523592,-0.5704990969287491,0.20138328811670808,0.0321594440958093,2.466446854155968,-1.445432128104117,1.5943295096877426,-1.6492873217444515,0.5823219967924631,-0.1165600447001082,2.9325338279528963,2.9399982994745,2.9399994212046714,2.9364979912028715,0.99343198910654,0.0005244910912503991,0.02648362404844823,0.9987165650997937,5.0910428102562195e-05,0.022913485831476555,0.9989754027698526,4.613201179093526e-05,0.019998930715846044,0.9992463626394691,3.9195885989097185e-05,0.01999754154900955,0.999647383799827,2.05144164298841e-05,0.019997966317960105
1.42099,-3.675040214521702,1.221710496461146,2.113695886297051,0.9910821037722463,0.05952884173635057,0.10450416267368345,0.0573708850617614,2.343202453926198,-4.522576634591662,1.555220737997034,-0.657299957943655,0.2320304955760139,0.026024968855192027,2.5640762307068723,-1.0241555858621418,1.615607729676267,-2.0272815319798174,0.6383667052867026,-0.12728795037189483,2.9310895648662494,2.9399979438978607,2.9399993987961133,2.935418810077146,0.9928365910940797,0.0005953980124602709,0.027882337768789376,0.9986655386311808,5.1026468612915286e-05,0.022926042501397584,0.998928432314572,4.6970455280718595e-05,0.019998842803819552,0.9992058650980744,4.0497541394752944e-05,0.019997372502933434,0.999626249176408,2.1134623418988085e-05,0.019997882662784024
1.47362,-3.5481917332328563,0.9821673043878089,2.197779563591974,0.9912821826551933,0.04067115441405279,0.10986330473648913,0.06029513789871885,2.4781480280532127,-4.576477240928726,1.6402490651716524,-0.7639943950956622,0.265627297619897,0.019325891293971907,2.6705559170653452,-0.5326719505857266,1.6208254975585625,-2.550084345285353,0.8244298850581014,-0.16323864593799073,2.928732075263783,2.9399974098282713,2.9399993757280716,2.934284155125475,0.9921523217751235,0.0006842693189563381,0.029525349564388383,0.9986144020076135,5.113662356726056e-05,0.022937974060339223,0.9988805824973228,4.784981724909106e-05,0.019998749222748937,0.9991639724651997,4.1892632874692415e-05,0.019997192183836193,0.9996044836192977,2.176555711025525e-05,0.019997792455273965
1.52625,-3.4140958716515892,0.7404500072458783,2.2863498727706912,0.991051861403168,0.018570002005236445,0.11599195100347136,0.06338129091321423,2.618697555072278,-4.6045114004955545,1.7255519998926867,-0.8982035858855847,0.30901647725281434,0.010734753272406238,2.790186879956724,0.044283378456380945,1.6022200957287178,-2.8272596836358996,1.5116933580812568,-0.2966080145854408,2.9255321213221612,2.9399965140026634,2.9399993525470816,2.9356196323624846,0.9913548106299058,0.0007975111452176808,0.03134512054437106,0.9985631587440833,5.124326353025588e-05,0.022949538039772975,0.9988318093987166,4.877309860622034e-05,0.019998649960279856,0.9991205809571264,4.339150807327473e-05,0.019997002801629585,0.9995820768393826,2.2406779915005792e-05,0.01999769549676623
1.57888,-3.2724416449255425,0.49803506796948077,2.3793915072828535,0.9900919369490708,-0.0073723550310802344,0.12341790592933231,0.06657013026552026,2.7655431776509882,-4.602180796647465,1.8098757450710217,-1.04700032470533,0.38857586229263874,-0.004875523184886031,2.9382355841356746,0.7230044906786719,1.5334527843589028,-3.967715934857516,2.8701022473642777,-0.5593270095016024,2.9172383642067783,2.9399947207491373,2.9399993296932445,2.9362600914739403,0.9904102052908421,0.0009446053390636377,0.033215574179917565,0.998511808589362,5.135015472129906e-05,0.022961147653062647,0.9987820650330312,4.97443656853862e-05,0.019998545036293388,0.9990755744957925,4.5006461333842956e-05,0.01999680802294351,0.9995590191149432,2.3057724439487463e-05,0.019997591587655107
1.63151,-3.1228640394596687,0.25665584059514907,2.4767892810833736,0.9878689110021582,-0.03824151753912904,0.1334144339651451,0.06966450620438615,2.920180502030499,-4.564129565984894,1.8905803137978778,-1.2558184941458868,0.5396273758691414,-0.03431252022811809,3.1384551328484065,1.531350365196986,1.3958211748935914,-4.208656823939671,2.5114764010772066,-0.4829941665091544,2.9176828064964515,2.9399896598644157,2.939999306708158,2.9341142550015045,0.9892701638295147,0.0011400414613274258,0.03498410484269902,0.9984603456221547,5.1462967207271356e-05,0.022973429031730736,0.9987312958488368,5.076918419444213e-05,0.019998434461155394,0.9990288222576319,4.675223816060713e-05,0.019996613393922166,0.9995353013847592,2.371773018388007e-05,0.019997480480607465
1.68414,-2.9648820667987237,0.018367424613799137,2.5782647123525018,0.9836905103668218,-0.0750054473738435,0.14649429237136927,0.0725709019322843,3.0853552439910166,-4.48353564613714,1.9640414252768965,-1.4773172173931066,0.67180465702446,-0.05973217207739569,3.3594745541640374,2.4816245426776207,1.137562987033626,-6.981919397134617,0.10298485572097406,-0.0041608591912275965,2.9165207034460656,2.9399586762113255,2.9399992761194613,2.9167027725667034,0.987863329682217,0.0014068341472977663,0.03652007830178348,0.9984087554626195,5.159015953515865e-05,0.022987321069201063,0.9986794405433123,5.185530552454732e-05,0.019998318134854566,0.9989801756280703,4.864662956156819e-05,0.019996426773917057,0.9995109152662366,2.438611852274026e-05,0.019997361773832722
1.73677,-2.797898185143101,-0.21440139741049088,2.683276230097511,0.9768304988765407,-0.1194171204332482,0.16049857024295694,0.07603870018977882,3.262162086567527,-4.352929447823372,2.0239105853870756,-1.8447708485572343,0.6772246793760667,-0.059951155244002664,3.5205075665078893,3.6368543924255534,0.6588754547874376,-15.787470620048344,4.083681542508738,-0.0003890699633148751,2.8739685160387767,2.926709796995636,2.939999219586713,2.887271167008606,0.9860800877849638,0.0017832418972530788,0.0377481410647917,0.9983570119386066,5.174352401290292e-05,0.023004139836560807,0.9986264272479036,5.301329540869245e-05,0.01999819573483676,0.9989294643075571,5.0711320513183203e-05,0.01999625859098527,0.9994858530088703,2.506225736624086e-05,0.019997234792494652
1.7894,-2.6213754820206896,-0.43876853709850366,2.790828597448328,0.9646023961247321,-0.17905941376117088,0.1756335003009933,0.08144152474267276,3.4474439861816952,-4.161524294526926,2.0585867488566683,-2.6756546036195665,0.8921460392428955,-0.05997163172943096,3.698921266245086,5.1729494777566,0.06889985156403283,-1.1166752055378233,0.12441931321053484,-3.370976648479469e-05,2.9361153753376334,2.939963498970655,2.939999124679722,2.936152147178761,0.9837439329597217,0.0023361548252421372,0.038652963755368905,0.9983050740311379,5.1937907468586096e-05,0.023025554749628335,0.9985721705522488,5.4256695654842355e-05,0.019998066693582294,0.9988764911565207,5.297315103646379e-05,0.01999612168585642,0.9994601074696711,2.574553919920682e-05,0.01999709855799936
1.84203,-2.434840475394065,-0.6509778567127625,2.8994614837428627,0.9451505761248475,-0.24934761385085055,0.1917738705560229,0.08797067922205229,3.642115676495075,-3.889275510014986,2.062212900807701,-2.7344244541099947,0.8986941423970111,-0.059973405851330104,3.765949405307831,6.66284899684131,-0.8872597961829575,0.025571816191084874,0.10689817132734185,0.002356994759679086,2.9399839801236523,2.939984696459517,2.9399989325335936,2.9399180783759,0.9805538108950261,0.003190122064695627,0.03926537435605335,0.9982528805598159,5.219347132199967e-05,0.02305385243608217,0.9985165675982426,5.560295400625643e-05,0.019997930028805875,0.998821026429213,5.54647273077048e-05,0.019996031312770446,0.9994336720148703,2.6435454800840235e-05,0.01999695160597163
1.89466,-2.2379485492563864,-0.8467679480764794,3.007012918176982,0.9201124591465956,-0.3189465440088948,0.20690842638051996,0.09410083405690593,3.840315011813765,-3.5386143352680555,2.015517026027598,-2.7330786269555403,0.904320119866066,-0.0598493588330511,3.7415554188284212,7.999865682742873,-2.064653362269286,-1.1217259173142928,-1.0498547165414158,0.2272532420791343,2.939995802131746,2.939981919380588,2.939998606821135,2.932285879341604,0.9759553366619826,0.0045984742330434855,0.039642890681265155,0.9982003454676347,5.2535092181210017e-05,0.023091893679288673,0.9984594927629126,5.7074835330037694e-05,0.019997784042538866,0.9987627989260291,5.822750318387221e-05,0.019996003215440546,0.9994065402965253,2.713171834494182e-05,0.019996791670919816
1.94728,-2.030635996732303,-1.0222147505826165,3.1105214667378984,0.8896343688425637,-0.3872991168630614,0.22024090383352837,0.10021936993475065,4.037230508348222,-3.117586888982215,1.9068557350690643,-2.792114292944066,0.8490669859003186,-0.04788917650409598,3.5854955854723682,9.171519240554765,-3.432088803288338,-3.043976031363484,-2.997403159598027,0.6017499955734763,2.939997873356347,2.939973306506043,2.939997883071547,2.9195629500723537,0.9688114848966817,0.007143851765300972,0.03985122902214339,0.9981473564522065,5.298901542818671e-05,0.02314277246450745,0.9984007913849947,5.8701377917757126e-05,0.019997626109120967,0.9987014816088409,6.131731718817508e-05,0.019996050486023206,0.9993787060269491,2.7834269576239103e-05,0.01999661545554984
1.99991,-1.8131378684454453,-1.1738431076504208,3.2064591743388218,0.8532854684959357,-0.4554827330750196,0.2297278481130372,0.10800174222560026,4.225932682845607,-2.634896119218158,1.7262272543444637,-2.952316664566993,0.6913157125886928,-0.016219486788511837,3.29173603356255,10.132064497806956,-4.965690623436329,5.661529657959024,5.633521389916282,1.4434933840049964,2.939998622846007,2.8965404207926833,2.93999617045394,2.934375597451092,0.9563914025967545,0.012420082299927152,0.03995065839845425,0.9980937738072462,5.3582644960448265e-05,0.02320983176930265,0.9983402724443122,6.051894068242255e-05,0.019997452476674903,0.9986366721710748,6.480943776617529e-05,0.019996182331652405,0.9993501628205442,2.8543206404871728e-05,0.0199964184054974
2.05254,-1.586108861510959,-1.2986774004874697,3.2907947354823466,0.8120667975238695,-0.5192914424806476,0.2401615223500026,0.11491872618437089,4.399174493523451,-2.101652511101419,1.464886361241604,-2.6543542401347917,0.9878040810758848,0.05975058037263496,3.0744659892443926,10.865491023947852,-6.556466764871765,-0.03973046651511684,-0.11445126542998832,0.0034638559181954646,2.9399989367101473,2.939934978752606,2.93998313557268,2.939929322429003,0.9302631156107181,0.026128286986036375,0.03998884703770413,0.9980394296756971,5.43441315490004e-05,0.02329666419864972,0.99827770019136,6.257225295237417e-05,0.019997258129321183,0.9985678662713786,6.880589969614559e-05,0.01999640418636722,0.9993209042065712,2.9258613973079605e-05,0.019996194534913688
2.10517,-1.3502721791323353,-1.3943664165075256,3.3591898860301295,0.7671603428452446,-0.577137650591555,0.2533148946633913,0.1192000784955363,4.560981530726158,-1.5298091677409351,1.1198240104290487,-2.6564452273488257,0.9817805894425041,0.05993288073483803,2.8200604529580193,11.201560925875174,-8.182183521563159,13.023642101896796,-0.159868434276487,-0.000346136275873935,2.9399990852839832,2.896456160437322,2.896240895017377,2.939795588497418,0.8489047668677653,0.08135834874295281,0.03999885833125346,0.9979841252331161,5.530444258111554e-05,0.023407403712159998,0.9982127825070474,6.491768431265304e-05,0.019997036047153943,0.9984944217144646,7.344455691395908e-05,0.019996720194549664,0.9992909235701924,2.998063637871368e-05,0.019995935646131932
2.1578,-1.1062799533740897,-1.4594285516534748,3.407140987887186,0.723679923171647,-0.6252354681416608,0.2660969117601342,0.12066623633259138,4.709399378971019,-0.9402786958468782,0.6892013012806774,-1.9710198723543244,0.973366823350113,0.059914663819945015,2.587658650294106,10.902426309583348,-9.234174313628147,59.961667488638,-32.57919439355409,-2.2770516003575154,2.939999101706161,2.7787968280482565,2.6315631817276413,2.870185209797701,0.2604751351407841,0.5884296317269813,0.03999998798268692,0.9979276277379853,5.6497495130881856e-05,0.023546808313863573,0.9981451565790026,6.762592804473082e-05,0.019996776464543262,0.9984155111061083,7.891060835626923e-05,0.01999713764889935,0.9992602142391352,3.070933105709913e-05,0.01999563054785825
2.21043,-0.8548296620041052,-1.4938227842713054,3.4306781387600793,0.7163533481973553,-0.6330457485721447,0.2670583710932783,0.12153491203024153,4.84558607967313,-0.36649147372571755,0.2032130379762168,1.184721578685408,-0.7412538417389862,-0.05992500079188701,2.685122651636841,11.390816586755221,-8.710945104102274,0.47522407268299194,-0.08556537506703438,0.000512181316197133,2.939999043951779,2.9383023200087357,2.938193173757838,2.939872483536131,0.09395408629480587,0.1665210488459782,0.0399997350787591,0.9978696720982905,5.795563969468601e-05,0.023719785186901956,0.9980743746423701,7.078193663245646e-05,0.01999646663259068,0.9983300642569678,8.544684914044903e-05,0.019997673993612967,0.9992287701547625,3.1444084372751216e-05,0.019995264794137865
2.26306,-0.596088771335461,-1.497316939999966,3.4291087956970827,0.7412143926530268,-0.608089667933786,0.255693266088681,0.12429433283798715,4.986902243945942,0.23299939384940102,-0.25523803074958357,1.2097322958236831,-0.7457570887663303,-0.05989804504035996,2.620589476460238,11.223528275955667,-7.823132219514746,1.2454989943788641,-8.163666764799354,0.003442278925386369,2.9399989953849763,2.9356547802266895,2.908674477847593,2.9129016555224174,0.0545349180128486,0.03941916828195727,0.03999510470172067,0.9978099546501393,5.9717448151231116e-05,0.023932340278078054,0.9979998926603599,7.448198201024792e-05,0.019996090483503502,0.9982367538801015,9.331037686628163e-05,0.01999837200598361,0.9991965871414887,3.2183013273842434e-05,0.019994820420842163
2.31569,-0.32997280233600607,-1.4694786123217878,3.404622558484329,0.7671202575023636,-0.5806176136668345,0.23981675792315718,0.12999063739791514,5.124822071452259,0.8236859923176839,-0.6669641160317379,1.275282054001013,-1.175405273701054,-0.05971688026049555,2.4202656959407087,11.05021949468499,-6.7938570543402035,5.440248012562353,-2.1158258914961845,-0.004026623907173818,2.9399989380302176,2.9217613908227187,2.914838195307429,2.933212647727771,0.03809311539671766,0.01644180261613094,0.03997183269053804,0.9977481271513438,6.182749879554289e-05,0.024191584189080486,0.9979210708917795,7.882176858030256e-05,0.019995627878271086,0.9981341249837378,0.00010262889636378663,0.019999314383999555,0.9991636645889421,3.292255254660495e-05,0.019994275572892087
2.36832,-0.05684925567977448,-1.410767428068467,3.3598570050128864,0.7958132474200107,-0.547448894213793,0.21863147093499471,0.13849623221969942,5.252198995729038,1.4052514684457869,-1.0245201550275285,1.5615985771436136,-1.2867597397896233,-0.059928798716132624,2.180904898552883,10.770854347660226,-5.630881831868844,-0.023124771905815637,-0.08419972742017008,0.0017727251448936491,2.939998850873336,2.9398656949923736,2.9398332750080014,2.939906158234037,0.02933530899013717,0.008757806406580491,0.03990088333487822,0.997683796977976,6.433017336763366e-05,0.02450490278623958,0.9978372098006698,8.38610911097204e-05,0.0199950523274729,0.9980210947081192,0.00011303027561850837,0.020000636719275697,0.9991300070108022,3.365757813989639e-05,0.019993603411287274
2.42095,0.2226510312447175,-1.3218018561210438,3.2978714150506665,0.8247907096737782,-0.5096467049986764,0.19616418138049035,0.14662904862297677,5.366978525341737,1.9721141484148452,-1.320869605384328,1.5603815362522333,-1.291191113717582,-0.059835501407112635,1.9047385377618522,10.315390260886138,-4.497690718448669,-0.03482743924691837,-0.05123216888052445,0.006709874435684164,2.9399987203213347,2.939820816956619,2.9399811949774,2.939930962611303,0.024012240839505438,0.005323068150631733,0.03973286401694355,0.9976165209936831,6.727598429284934e-05,0.024880511250430958,0.9977476753515556,8.953444911419577e-05,0.019994326457405356,0.9978980416888359,0.00012305301928338316,0.020002513809783695,0.9990956249636856,3.438204711670724e-05,0.019992770389975194
2.47358,0.5078163953080785,-1.2036061116051795,3.221871015153309,0.8514218409219448,-0.47041473685339796,0.1730594081338482,0.15440598344562326,5.467223608721829,2.515006065756842,-1.5575799843419287,1.5585485920018771,-1.2938874276416998,-0.05948236531575939,1.602824907655695,9.741899660342883,-3.4258097974295705,0.2453756582982761,0.2324860883739355,0.06187776443892306,2.939998501742976,2.937954811658953,2.9399929416153037,2.9399327877084094,0.020499037782281383,0.0035132030572240566,0.039392201782910814,0.9975457978537577,7.072313992539738e-05,0.025327242946378607,0.9976521805313913,9.549482016439913e-05,0.01999339568044325,0.9977676361270476,0.00013040556178834514,0.02000508077067676,0.9990605349039626,3.5090059722940756e-05,0.019991734281311093
2.52621,0.7978439711507549,-1.0576061459545834,3.1349123887314954,0.8756698205566735,-0.42973146702770476,0.1496154597487211,0.16170463102028076,5.55157918473723,3.0277155659694457,-1.7378780052929816,1.5714625446719686,-1.2816518441998161,-0.05622578099587564,1.2993198547452733,9.04363969675378,-2.4286586665252563,2.1014264672361183,2.088506953176251,0.4230691133450604,2.9399981085956606,2.925671624225671,2.9399961620897677,2.939938296606026,0.01804492635502341,0.002454111427257972,0.03877510693892146,0.9974710584612176,7.473939254018657e-05,0.02585405178238807,0.9975511831571952,0.00010099737419605058,0.01999218504423339,0.9976339379483353,0.0001336981787122641,0.020008403274127923,0.9990247580739057,3.5776830056960135e-05,0.0199904427848315
2.57884,1.09188380123394,-0.8855614560006874,3.039861568886474,0.8978100109899325,-0.3866043499285287,0.12756486300034342,0.16793272740858928,5.619961497896809,3.503676123015698,-1.8656966458575208,1.682059178933776,-1.17173515510554,-0.0339599436108393,1.013937382835148,8.211340066952804,-1.529860927735043,-3.307038651439726,-3.3066439303033364,1.6306348422102277,2.939997440071791,2.923329307667567,2.9399975573104764,2.9012241050795473,0.016257024767365392,0.001787901587658019,0.03775894335901341,0.9973916538649217,7.940459629594848e-05,0.02646913863986281,0.9974460884782613,0.0001050946789337816,0.019990608559479702,0.9975006973569709,0.0001332405913644224,0.020012633081836338,0.9989883191731801,3.643890072556276e-05,0.01998883398022834
2.63147,1.3891363661898992,-0.6895998017458842,2.9393513063089762,0.9169348255475643,-0.34281806080860006,0.1047445069068649,0.17531363710475475,5.673324327214021,3.9358333211586034,-1.9462121776327903,1.5080120019683187,-1.3457615581682043,0.051859250194061575,0.651609757604153,7.373451578534057,-0.6763561441021012,0.7724439898053725,0.7810985241104104,0.14428555709933139,2.939995821181502,2.935140195185849,2.9399981780439095,2.939948095098184,0.014910956253449322,0.0013460685139160707,0.0362347717156161,0.9973068404742971,8.481339062455667e-05,0.027178469323825862,0.9973387632460898,0.00010732523217144489,0.019988595080546165,0.997370566202507,0.00013013115446394502,0.020018296163911087,0.9989512454175276,3.7073755652541044e-05,0.01998684126517807
2.6841,1.6887100926402212,-0.4720372415181329,2.8358102513574748,0.9328073798103749,-0.29920856156390413,0.08018691040321074,0.18415935284884472,5.707618102022119,4.323893022600752,-1.9818083377964957,1.5486651995748935,-1.304652878354584,0.059452900144023345,0.28021863453843776,6.418523580493538,0.042057237982654316,0.06712163571272518,0.07948957653028182,0.005728990785528892,2.9399917804480524,2.93985180281218,2.939998534198312,2.9399437261474763,0.013869942755613098,0.0010410134978362242,0.03417447018549084,0.9972157627644167,9.107770988037223e-05,0.02798348410433427,0.9972304473015612,0.00010831594452870318,0.01998611732356586,0.9972451128800103,0.0001254533224967684,0.020026986130922294,0.9989135661478608,3.767926966677227e-05,0.019984410984203355
2.73672,1.989570534597401,-0.23535405382218486,2.7314145751608003,0.946142128460702,-0.25430876443899664,0.05609414605571282,0.19234227439921148,5.722365816643869,4.661695518191415,-1.9795948941953274,1.552197765244792,-1.3004693964387462,0.059754413001349135,-0.0827042878420201,5.384262604169159,0.6472477587498169,0.05291211109724472,0.07098887025232789,0.0031401598798963563,2.9399740820647327,2.939925636129024,2.93999873642121,2.939940416921002,0.013046329583717667,0.0008236131718954306,0.03171506765230939,0.99711743363453,9.832912988673017e-05,0.028877421799418813,0.997121258039429,0.00010918926213225496,0.019983208414613814,0.9971250830328348,0.00012002984717550516,0.0200444546379565,0.998875312678003,3.825346985777681e-05,0.01998154232162314
2.78935,2.290703209380769,0.017690960070490213,2.627999928959061,0.95680297343015,-0.20862752469142148,0.03195809141066707,0.19995320630336,5.718013146675656,4.945065567673101,-1.9455306883964076,1.5549824933760308,-1.2967333008663506,0.059919677462978035,-0.4379389168823023,4.287367303665425,1.134319135555587,0.01529481947484722,0.1049208933813242,6.731362663490474e-05,2.9397366635752533,2.939865455492178,2.939998867179006,2.9398677865987763,0.01238172682981372,0.0006646027539039454,0.029173795395668525,0.9970107112540257,0.00010672238050424904,0.029831272669725958,0.9970107210917712,0.00011053694765778544,0.01998000452236723,0.9970107309295609,0.00011435210327372406,0.020108676761141867,0.9988365180730805,3.879460492250376e-05,0.019978356380863548
2.84198,2.5911125658672667,0.2841432955995839,2.5270805140156187,0.9647532774693085,-0.16233310015753633,0.007857751972603787,0.20697176610130813,5.694964721724985,5.1707067695054745,-1.8858322499655782,1.555787449239076,-1.2912113861800003,0.05992322013299854,-0.7743445761425646,3.157713915207189,1.4406335960755297,-4.942908415199313,3.0033422718682425,-0.0002598202738442265,2.913541309730081,2.9301915504018785,2.9399989474547286,2.923357540672242,0.011835995130682229,0.0005457316991314918,0.026904073995532952,0.996894420285401,0.00011629096862480151,0.021744593822501036,0.9968986626031359,0.00011205848863536393,0.01997682887574888,0.9969029080495166,0.00010782288004434108,0.029275695957082234,0.9987972168733531,3.930119972743124e-05,0.019975184378331543
2.89461,2.8898371359660637,0.5608941413412705,2.429761061634256,0.9695968212348123,-0.11934443760440822,-0.014897672420659454,0.21311251374737802,5.6542114975625,5.336895087977981,-1.8100126914825283,1.2956455681365646,-1.133147541461366,0.059909545970115295,-1.0705702284804997,2.166057087465305,1.6399459603557887,-4.573461034643079,4.955215052173797,-0.00013479821147067533,2.908260882854597,2.923648204153992,2.939999005326038,2.924616267165833,0.011380812308865618,0.0004551828218166122,0.02510119841873084,0.9967668840992333,0.00012753618616778456,0.022016665985089657,0.9967849647812814,0.00011369782185445724,0.01997425194263615,0.9968032095107368,9.969853877979726e-05,0.02837204517394811,0.9987574445061683,3.977236718477938e-05,0.019972597889825885
2.94724,3.18599168618755,0.8449793802808357,2.336738360338944,0.971753926090046,-0.08366885735765023,-0.033685520705982984,0.21808045950962812,5.597868120405666,5.450893187472594,-1.7237034599132,1.0549474493847297,-0.8723579704921472,0.05990245163266138,-1.3010600427955032,1.342713089827492,1.7830602619284974,-2.2832594615676074,1.281497858090994,0.00026944518224525767,2.9281383818858635,2.9358618949215383,2.9399990626074093,2.932266388435538,0.010995764123472838,0.0003850481853927797,0.023768195992358007,0.9966263051001477,0.0001405789990856062,0.02241712753361967,0.9966677142083101,0.00011725057297132305,0.019972975912176758,0.9967108607078389,9.234880289790966e-05,0.027494521217960394,0.9987172365147007,4.020799146767167e-05,0.01997125629667075
2.99987,3.478849412976337,1.1338942689595568,2.2484749701963525,0.9722869762194968,-0.05342595020601074,-0.049267203602639656,0.222208050547524,5.529394222342052,5.52155925684475,-1.6298622207692794,0.9347810692934341,-0.8049136167979695,0.059916632347875066,-1.4981551688390662,0.6077220972358216,1.8216310998096383,-1.9569476926711946,1.5894331418556167,0.00012981422472878597,2.928194658688553,2.9348222980597933,2.9399991182895646,2.933367065234684,0.010665876459462001,0.000329887664010837,0.0228129586470939,0.9964705714833192,0.00015573361682852957,0.022933419838895318,0.996543470583481,0.00012424362482907589,0.01997344118291564,0.9966251359188286,8.572478901022066e-05,0.02667837836095844,0.9986766284076527,4.060810704799748e-05,0.019971561892413177
3.0525,3.767825689001624,1.4254925252911979,2.1652162817403138,0.9717293755322012,-0.026421497762796564,-0.06351674885679863,0.22585287006527865,5.45054734292045,5.553543254176433,-1.5339910248713058,0.8317882538843353,-0.7212628402354176,0.05992346438152371,-1.6615431493855135,-0.04796648226363189,1.8080081408125463,-1.5555606266022435,3.129912447376558,-0.0001927373836970873,2.92440217828381,2.929679979503662,2.939999171061734,2.9347279229129275,0.010379984482413078,0.00028589197704892243,0.022132437144268748,0.9962971771912912,0.00017339429202789826,0.02358801739076711,0.9964072979912132,0.00013617259226786436,0.019975567123862725,0.996545367788518,7.976813031070371e-05,0.025936378394831264,0.9986356555297994,4.097287785329337e-05,0.019973389111712737
3.10513,4.052414314722533,1.717846620055134,2.0869922740395714,0.9705043480578586,-0.0024960320360144163,-0.0750878003495654,0.2290783126004363,5.36310146609922,5.551018811100053,-1.4388367959656374,0.749920164577042,-0.556537693954537,0.05991332074515781,-1.7777308671179344,-0.6200129030046991,1.7904593338311936,-2.1822957041689777,0.1600899663491429,-0.0003362598395863854,2.9322108625543404,2.939568097441931,2.939999218853323,2.932653416800279,0.010129630489154783,0.00025035399325829563,0.021644184337353538,0.9961031277596689,0.0001940494316222171,0.02441000954591704,0.9962530607755592,0.00015423721565400005,0.019978854260443286,0.9964709492789874,7.441850953072011e-05,0.02527304432019421,0.9985943529207486,4.1302609050701506e-05,0.019976183932881805
