t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,mu_0,nu_0,tau_0,mu_1,nu_1,tau_1
0.350091,8.925918795515401e-10,0.0916187314206318,4.571593979551189,0.8139029904633741,-0.5810006087609167,-5.883495287803949e-09,-2.5190822343969122e-09,4.138739329487125e-09,1.2511867057830992,-1.8783429294829326,-6.29398587731218,-1.4916005014135833e-07,-5.8545504163068276e-08,-7.457487169831862e-08,10.802160361523589,-7.230402627506871,63.29453333500361,6.783559883374304e-06,1.3035234940783944e-06,2.885284130438366,2.674302330495117,2.674302374814887,2.885284130438337,0.9893347673912308,0.001214878211562837,0.03946465982476743,0.9979119744773227,0.00022245645209938552,0.0395104963486041
0.3851,9.904885478619463e-10,0.14199255936606062,4.501603675285992,0.7578810853804202,-0.6523923517982112,-6.445288598120641e-09,-3.301041814168642e-09,1.5279380329502924e-09,1.6293609303577345,-2.1314730271214897,-4.078099400655367,8.832647226653987e-08,-1.291028212509561e-08,-3.728490431981288e-08,10.090552876398062,-8.530717268732403,231.54423094154356,-3.844453957164832e-07,-7.518429515808404e-08,2.928812556104632,2.1569984542442917,2.1569984516879925,2.928812556104599,0.9880487538172177,0.0012860135740131635,0.03952153285306894,0.9976837971554652,0.00022817732185742893,0.03953444578883562
0.42011,1.018150444218675e-09,0.2052186193459676,4.421755770838317,0.7575953054743103,-0.6527241939050998,-5.547271170805862e-09,-4.448956108372682e-09,2.22626011319098e-10,1.9826223967541627,-2.4301260076548488,4.028062428134414,7.486737385005758e-08,-1.5542418806094543e-08,-2.6783530288683525e-08,11.469393433474696,-7.248681097001815,0.04511303760694986,-2.883719664311937e-10,8.45831460279381e-09,2.9399994765461974,2.939849099610383,2.9398490998979296,2.9399994765461614,0.9866691087462893,0.001379645070928378,0.03958359927932616,0.9974485179371436,0.00023527921832160146,0.03956181733185516
0.455119,1.0087692854017197e-09,0.2816939276476912,4.332071883648923,0.8017062304385245,-0.5977178586521089,-5.030850021590617e-09,-5.105571399148595e-09,-7.150420531518069e-10,2.3841558699559933,-2.6838960185881837,4.029641796283399,7.485727819871152e-08,-1.5246300579826265e-08,-1.941487267525069e-08,10.99659961373059,-5.661365209804661,0.0410377890766208,4.9601291484877226e-08,1.7987736959906835e-08,2.9399994296444376,2.9398626367083907,2.9398626373199375,2.939999429644401,0.9851667042823917,0.001502404463897647,0.03964827697081016,0.9972045562213281,0.00024396171581554551,0.03959213323325646
0.490128,9.71084466363842e-10,0.3719597152873197,4.234483217094636,0.8418457418980723,-0.5397177629190479,-4.472479295792318e-09,-5.73883696098673e-09,-1.3947398333597861e-09,2.7691372433757957,-2.882095483009921,4.031078493531256,7.65937762062775e-08,-1.4616565577845067e-08,-1.2152770175286458e-08,10.305260253700254,-4.155738082264613,0.004691157200993337,-3.90882328181404e-08,4.2099204495987235e-10,2.939999360304639,2.939983723106812,2.9399837231210895,2.9399993603046024,0.983503661776448,0.0016630425059437019,0.03971246787285725,0.9969501700967468,0.00025438612458128073,0.03962456316587941
0.525137,9.141026907865555e-10,0.47530140376087776,4.1308883674004715,0.877803619516719,-0.4790201672278037,-3.88634251870507e-09,-6.341124374765438e-09,-1.8201977310080015e-09,3.129915428021559,-3.0275842532371793,4.03124272685843,7.522533122478602e-08,-1.4601827013074091e-08,-5.852742790473328e-09,9.408748808571778,-2.7622979099394223,0.0012811509280618897,-4.092925446052852e-08,5.5737580576440544e-11,2.939999240907397,2.939994970403356,2.9399949704052117,2.939999240907358,0.9816305686645574,0.001873093111890639,0.039772988672060985,0.9966834876807951,0.00026668241595173976,0.03965809285566001
0.560146,8.462142664497126e-10,0.5907443019246273,4.023066923926777,0.9093932808340394,-0.41593674291569327,-3.302310485168669e-09,-6.899993472110048e-09,-2.0250971578213483e-09,3.4593075279178893,-3.1242898968468005,4.03128757883642,7.379243367929493e-08,-1.4599875688930706e-08,-8.686738791571992e-10,8.325115858646297,-1.508808653567053,0.0004234696792519846,-4.112940647021778e-08,1.633420697925333e-11,2.939999025113097,2.9399976135472223,2.9399976135477304,2.93999902511305,0.9794810778542804,0.0021494908102769467,0.03982737822251924,0.9964024876645432,0.00028100001625187333,0.03969178195503885
0.595155,7.743472321873612e-10,0.7170729208483891,3.9126436758990515,0.9364566861558125,-0.3507825345907993,-2.7246823583185953e-09,-7.414048417547396e-09,-2.0555086736352257e-09,3.7507625821820074,-3.177111973496081,4.03130240414101,7.235252898629556e-08,-1.459930384257297e-08,2.6941920607655286e-09,7.075928232493616,-0.4202081803744235,1.1461567398180626e-05,-4.117670285248341e-08,8.050393526435254e-12,2.939998609568493,2.9399985713631316,2.9399985713633376,2.939998609568425,0.9769634518524255,0.002517626001854949,0.03987402222595915,0.9961049816303427,0.00029750603420043074,0.03972480257961789
0.630164,7.037481849538256e-10,0.8528552861031016,3.8010562879151046,0.9588589149916918,-0.28388217810914285,-2.15708780541793e-09,-7.882353797501548e-09,-1.961187356478679e-09,3.998484665812658,-3.1918230958507396,4.0313028054005,7.09109684881526e-08,-1.4599022005308247e-08,4.7641475125283414e-09,5.686032461782624,0.4818511979623933,-0.00038931179650184347,-4.1199454091343176e-08,6.8712083652325964e-12,2.93999770867209,2.9399990063779615,2.939999006378069,2.9399977086719637,0.9739468145818982,0.003016637270527208,0.03991217076658928,0.9957885989739967,0.00031638265634595673,0.039756466072104
0.665173,6.378748043389609e-10,0.9964714274525215,3.6895267030099586,0.9764883794194014,-0.21556890558198544,-1.6029365142710352e-09,-8.30426134616478e-09,-1.79439870207886e-09,4.197547709238682,-3.1749539051471047,4.031289175933631,6.94686114889556e-08,-1.459878145028884e-08,5.299734527739799e-09,4.183073476551999,1.1794275955855225,-0.001179765851441863,-4.123819363937425e-08,1.2319344744407311e-11,2.9399952980779656,2.939999230630594,2.939999230630661,2.9399952980776134,0.9702378344027568,0.003708980179141488,0.03994185920316931,0.9954507753728045,0.00033782360119235464,0.03978623746632415
